image,Epsilon,label,runtime,network,ds
286,0.081,6,15254.340460300446,mnist_relu_4_1024,train
299,0.069,6,68083.38571739197,mnist_relu_4_1024,train
302,0.035,6,12397.646600723268,mnist_relu_4_1024,train
311,0.117,6,32679.70026087761,mnist_relu_4_1024,train
323,0.099,6,21817.341048002243,mnist_relu_4_1024,train
331,0.033,6,8275.196831464767,mnist_relu_4_1024,train
367,0.107,6,13470.07339644432,mnist_relu_4_1024,train
388,0.013,6,6251.525874137878,mnist_relu_4_1024,train
395,0.093,6,23186.42537045479,mnist_relu_4_1024,train
401,0.015,6,14069.64164495468,mnist_relu_4_1024,train
421,0.103,6,16210.986647367476,mnist_relu_4_1024,train
430,0.047,6,14258.015779972076,mnist_relu_4_1024,train
431,0.081,6,13626.551214456558,mnist_relu_4_1024,train
449,0.097,6,19827.256980657578,mnist_relu_4_1024,train
465,0.077,6,10374.13660955429,mnist_relu_4_1024,train
488,0.027,6,10536.07418203354,mnist_relu_4_1024,train
498,0.059,6,10772.540806770325,mnist_relu_4_1024,train
506,0.037,6,10295.6901845932,mnist_relu_4_1024,train
534,0.065,6,8510.26332116127,mnist_relu_4_1024,train
536,0.027,6,25797.210996866223,mnist_relu_4_1024,train
565,0.027,6,14065.886501550674,mnist_relu_4_1024,train
578,0.021,6,10940.432642936708,mnist_relu_4_1024,train
592,0.049,6,25054.413414001465,mnist_relu_4_1024,train
598,0.051,6,17031.841977357864,mnist_relu_4_1024,train
607,,6,187.25652360916135,mnist_relu_4_1024,train
623,0.005,6,3715.5322437286377,mnist_relu_4_1024,train
630,0.007,6,3348.141425848007,mnist_relu_4_1024,train
649,0.051,6,10310.865418195724,mnist_relu_4_1024,train
658,0.073,6,9178.71020245552,mnist_relu_4_1024,train
660,0.031,6,14028.085692167282,mnist_relu_4_1024,train
672,0.013,6,3584.9766194820404,mnist_relu_4_1024,train
681,0.123,6,57668.97760415077,mnist_relu_4_1024,train
701,0.125,6,41475.91791033745,mnist_relu_4_1024,train
721,0.107,6,10896.884721279144,mnist_relu_4_1024,train
735,0.109,6,17191.858575344086,mnist_relu_4_1024,train
737,0.037,6,12078.36242556572,mnist_relu_4_1024,train
739,0.057,6,10695.0304210186,mnist_relu_4_1024,train
759,0.065,6,14351.591903924942,mnist_relu_4_1024,train
762,0.053,6,18822.02500104904,mnist_relu_4_1024,train
770,0.005,6,3286.748409509659,mnist_relu_4_1024,train
785,0.109,6,16493.13343143463,mnist_relu_4_1024,train
794,0.081,6,14382.950377702711,mnist_relu_4_1024,train
802,0.075,6,21614.739212036133,mnist_relu_4_1024,train
810,0.083,6,19285.166125535965,mnist_relu_4_1024,train
816,0.053,6,17145.564946889877,mnist_relu_4_1024,train
829,0.051,6,10570.653307676315,mnist_relu_4_1024,train
841,0.107,6,27977.486233472824,mnist_relu_4_1024,train
846,0.019,6,3310.4625775814056,mnist_relu_4_1024,train
852,0.033,6,12328.87967991829,mnist_relu_4_1024,train
881,0.099,6,24119.35683441162,mnist_relu_4_1024,train
901,0.081,6,12745.307425022123,mnist_relu_4_1024,train
910,0.027,6,11360.279391527176,mnist_relu_4_1024,train
922,0.007,6,7107.825726032257,mnist_relu_4_1024,train
939,0.011,6,3032.5536925792694,mnist_relu_4_1024,train
944,0.127,6,22455.916249513622,mnist_relu_4_1024,train
955,0.029,6,18581.468289136887,mnist_relu_4_1024,train
958,0.001,6,148.91343641281128,mnist_relu_4_1024,train
973,0.035,6,13696.907852649689,mnist_relu_4_1024,train
977,0.017,6,10295.21130657196,mnist_relu_4_1024,train
986,0.083,6,47176.73818087578,mnist_relu_4_1024,train
996,0.049,6,10923.000977277756,mnist_relu_4_1024,train
999,0.023,6,14129.695981740952,mnist_relu_4_1024,train
1020,0.053,6,13604.460321187971,mnist_relu_4_1024,train
1041,0.025,6,13821.012176513672,mnist_relu_4_1024,train
1091,0.039,6,17321.925016641617,mnist_relu_4_1024,train
1092,0.031,6,14284.813878059387,mnist_relu_4_1024,train
0,0.065,7,3992.09966135025,mnist_relu_4_1024,test
17,0.069,7,7149.522169351578,mnist_relu_4_1024,test
26,0.049,7,13562.04222536087,mnist_relu_4_1024,test
34,0.113,7,12114.924283266068,mnist_relu_4_1024,test
36,0.079,7,6764.350083589554,mnist_relu_4_1024,test
41,0.047,7,6892.126988172531,mnist_relu_4_1024,test
60,0.061,7,13821.083083629608,mnist_relu_4_1024,test
64,0.109,7,13282.37799525261,mnist_relu_4_1024,test
70,0.067,7,7054.418746709824,mnist_relu_4_1024,test
75,0.113,7,10096.726615905762,mnist_relu_4_1024,test
79,0.083,7,13497.55174779892,mnist_relu_4_1024,test
80,0.065,7,4164.266550540924,mnist_relu_4_1024,test
83,0.057,7,10237.47400188446,mnist_relu_4_1024,test
86,0.107,7,13478.619906425476,mnist_relu_4_1024,test
97,0.129,7,16634.54405617714,mnist_relu_4_1024,test
111,0.007,7,7092.905138254166,mnist_relu_4_1024,test
114,0.117,7,13320.742715597153,mnist_relu_4_1024,test
122,0.093,7,13061.769833803177,mnist_relu_4_1024,test
124,0.023,7,7076.76877784729,mnist_relu_4_1024,test
133,0.151,7,14569.94898700714,mnist_relu_4_1024,test
141,0.061,7,13618.38376379013,mnist_relu_4_1024,test
144,0.125,7,13184.375480175018,mnist_relu_4_1024,test
171,0.033,7,10144.782549858091,mnist_relu_4_1024,test
175,0.009,7,3639.30939078331,mnist_relu_4_1024,test
220,0.063,7,3606.723593711853,mnist_relu_4_1024,test
223,0.107,7,7143.853085279465,mnist_relu_4_1024,test
229,0.065,7,3591.138038396836,mnist_relu_4_1024,test
234,0.059,7,13131.42445731163,mnist_relu_4_1024,test
243,0.143,7,10225.038261651993,mnist_relu_4_1024,test
254,0.051,7,6695.2001922130585,mnist_relu_4_1024,test
255,0.087,7,9847.860649108889,mnist_relu_4_1024,test
262,0.123,7,16335.802703619003,mnist_relu_4_1024,test
263,0.083,7,13199.089164972303,mnist_relu_4_1024,test
282,0.031,7,6998.780651569367,mnist_relu_4_1024,test
301,0.143,7,10260.030643463137,mnist_relu_4_1024,test
307,0.091,7,10285.307423353195,mnist_relu_4_1024,test
328,0.099,7,7004.484048128128,mnist_relu_4_1024,test
337,0.033,7,10544.912240982056,mnist_relu_4_1024,test
358,0.021,7,6912.363878011704,mnist_relu_4_1024,test
370,0.099,7,6879.280566215515,mnist_relu_4_1024,test
383,0.053,7,6905.400304317474,mnist_relu_4_1024,test
410,0.119,7,13119.767290115356,mnist_relu_4_1024,test
411,0.039,7,10330.856952667236,mnist_relu_4_1024,test
413,0.077,7,10779.065426588058,mnist_relu_4_1024,test
415,0.069,7,12873.82697081566,mnist_relu_4_1024,test
438,0.045,7,10782.370474338531,mnist_relu_4_1024,test
468,0.085,7,6348.320917606354,mnist_relu_4_1024,test
482,0.073,7,10049.75559926033,mnist_relu_4_1024,test
494,0.099,7,10344.073327302933,mnist_relu_4_1024,test
510,0.131,7,3358.887508392334,mnist_relu_4_1024,test
522,0.045,7,10590.459361314774,mnist_relu_4_1024,test
550,0.067,7,13346.63534784317,mnist_relu_4_1024,test
554,0.097,7,6995.144437789917,mnist_relu_4_1024,test
557,0.087,7,10648.699540138245,mnist_relu_4_1024,test
579,0.107,7,9872.965799808502,mnist_relu_4_1024,test
585,0.083,7,13032.684166431429,mnist_relu_4_1024,test
605,0.057,7,7093.561272144318,mnist_relu_4_1024,test
617,0.177,7,6730.504068136215,mnist_relu_4_1024,test
626,0.103,7,13745.020347118378,mnist_relu_4_1024,test
636,0.095,7,16649.233733415604,mnist_relu_4_1024,test
649,0.063,7,3486.6799790859222,mnist_relu_4_1024,test
651,0.129,7,16943.324736833572,mnist_relu_4_1024,test
658,0.037,7,6798.307156324387,mnist_relu_4_1024,test
666,0.025,7,7134.936293363571,mnist_relu_4_1024,test
667,0.013,7,3422.847601413727,mnist_relu_4_1024,test
676,0.155,7,13070.680730581284,mnist_relu_4_1024,test
679,0.105,7,16805.059983491898,mnist_relu_4_1024,test
684,0.015,7,3597.961867570877,mnist_relu_4_1024,test
689,0.029,7,3277.902261018753,mnist_relu_4_1024,test
702,0.033,7,6874.78665471077,mnist_relu_4_1024,test
703,0.125,7,13363.645493268968,mnist_relu_4_1024,test
705,0.103,7,11046.622337818146,mnist_relu_4_1024,test
726,0.015,7,3238.396867990494,mnist_relu_4_1024,test
730,0.049,7,13107.93955874443,mnist_relu_4_1024,test
746,0.117,7,13864.603964805605,mnist_relu_4_1024,test
756,0.089,7,10079.340619325638,mnist_relu_4_1024,test
771,0.051,7,10267.932220458984,mnist_relu_4_1024,test
810,0.063,7,3401.76795744896,mnist_relu_4_1024,test
822,0.061,7,13683.170583248138,mnist_relu_4_1024,test
825,0.121,7,12588.502541303636,mnist_relu_4_1024,test
832,0.101,7,13274.998382806778,mnist_relu_4_1024,test
841,0.117,7,13159.081518173218,mnist_relu_4_1024,test
842,0.025,7,6384.112286329269,mnist_relu_4_1024,test
852,0.045,7,7107.574294567108,mnist_relu_4_1024,test
853,0.045,7,10509.114129781725,mnist_relu_4_1024,test
859,0.075,7,10376.097571134567,mnist_relu_4_1024,test
880,0.057,7,10746.592650651932,mnist_relu_4_1024,test
898,0.055,7,10654.980832099916,mnist_relu_4_1024,test
909,0.055,7,7143.238240242004,mnist_relu_4_1024,test
911,0.113,7,10423.952230453491,mnist_relu_4_1024,test
917,0.107,7,7127.031918287277,mnist_relu_4_1024,test
930,0.047,7,10447.6694355011,mnist_relu_4_1024,test
941,0.099,7,10525.771106243134,mnist_relu_4_1024,test
946,0.065,7,11433.582676410677,mnist_relu_4_1024,test
950,0.035,7,8053.590223312378,mnist_relu_4_1024,test
960,0.063,7,3490.117568016052,mnist_relu_4_1024,test
987,0.103,7,13885.380638599396,mnist_relu_4_1024,test
1006,0.071,7,6993.427035331726,mnist_relu_4_1024,test
15,0.129,7,18785.34088897705,mnist_relu_4_1024,train
29,0.013,7,10909.38349199295,mnist_relu_4_1024,train
38,0.149,7,13750.044452905657,mnist_relu_4_1024,train
42,0.049,7,22568.825032949448,mnist_relu_4_1024,train
52,0.081,7,13545.529515504835,mnist_relu_4_1024,train
71,0.099,7,10980.740089178084,mnist_relu_4_1024,train
79,0.045,7,12146.602722406387,mnist_relu_4_1024,train
84,0.079,7,12661.754554510117,mnist_relu_4_1024,train
91,0.103,7,13154.94002532959,mnist_relu_4_1024,train
96,0.045,7,8666.850682497025,mnist_relu_4_1024,train
101,0.091,7,12415.681889772415,mnist_relu_4_1024,train
103,0.059,7,13308.589700460434,mnist_relu_4_1024,train
123,0.083,7,10048.96264886856,mnist_relu_4_1024,train
140,0.013,7,7043.036925315857,mnist_relu_4_1024,train
141,0.013,7,7364.883689641952,mnist_relu_4_1024,train
148,0.019,7,11041.184955596924,mnist_relu_4_1024,train
158,0.017,7,13240.479218959808,mnist_relu_4_1024,train
168,0.047,7,9374.882125377657,mnist_relu_4_1024,train
185,0.097,7,7221.746916532516,mnist_relu_4_1024,train
193,0.107,7,19354.72567009926,mnist_relu_4_1024,train
196,0.101,7,10387.52695798874,mnist_relu_4_1024,train
212,0.009,7,10681.401307821274,mnist_relu_4_1024,train
214,0.103,7,11588.177721977234,mnist_relu_4_1024,train
223,0.123,7,12318.512320518494,mnist_relu_4_1024,train
230,0.059,7,14076.585203647614,mnist_relu_4_1024,train
243,0.093,7,12831.45266509056,mnist_relu_4_1024,train
258,0.065,7,6698.327479362488,mnist_relu_4_1024,train
263,0.099,7,16950.661761522293,mnist_relu_4_1024,train
288,0.141,7,10339.293379545212,mnist_relu_4_1024,train
301,0.065,7,6680.594879388809,mnist_relu_4_1024,train
305,0.107,7,7144.64492726326,mnist_relu_4_1024,train
307,0.061,7,16638.85407447815,mnist_relu_4_1024,train
324,0.107,7,7821.045511722565,mnist_relu_4_1024,train
337,0.095,7,10776.173758268356,mnist_relu_4_1024,train
340,0.047,7,10076.812988996506,mnist_relu_4_1024,train
349,0.095,7,16614.32919573784,mnist_relu_4_1024,train
353,0.047,7,9838.165757894516,mnist_relu_4_1024,train
371,0.021,7,3944.806519985199,mnist_relu_4_1024,train
377,0.117,7,22742.88583111763,mnist_relu_4_1024,train
384,0.101,7,10415.535633087158,mnist_relu_4_1024,train
387,0.087,7,9152.371498346329,mnist_relu_4_1024,train
411,0.115,7,11044.93860244751,mnist_relu_4_1024,train
422,0.057,7,20981.272197008133,mnist_relu_4_1024,train
426,0.139,7,17533.4550447464,mnist_relu_4_1024,train
436,0.055,7,8929.560821533203,mnist_relu_4_1024,train
446,0.039,7,11473.948641061785,mnist_relu_4_1024,train
467,0.109,7,10615.721601486206,mnist_relu_4_1024,train
468,0.041,7,10706.599346876144,mnist_relu_4_1024,train
478,0.161,7,17230.10186815262,mnist_relu_4_1024,train
483,0.103,7,16608.30648970604,mnist_relu_4_1024,train
497,0.029,7,13685.330171108246,mnist_relu_4_1024,train
505,0.085,7,8926.407339334488,mnist_relu_4_1024,train
511,0.073,7,14478.08667230606,mnist_relu_4_1024,train
518,0.085,7,7108.452370405197,mnist_relu_4_1024,train
521,0.095,7,16479.124491930008,mnist_relu_4_1024,train
522,0.117,7,29903.32495450973,mnist_relu_4_1024,train
560,0.079,7,7706.508710861206,mnist_relu_4_1024,train
562,0.059,7,13867.050562143326,mnist_relu_4_1024,train
567,0.069,7,15845.782359361649,mnist_relu_4_1024,train
586,0.025,7,9648.1885638237,mnist_relu_4_1024,train
599,0.043,7,14956.356016397476,mnist_relu_4_1024,train
608,0.051,7,10661.059400081636,mnist_relu_4_1024,train
611,0.043,7,6922.157624006271,mnist_relu_4_1024,train
617,0.055,7,15790.908336162567,mnist_relu_4_1024,train
624,0.147,7,10180.272236824036,mnist_relu_4_1024,train
632,0.111,7,15133.26402068138,mnist_relu_4_1024,train
634,0.045,7,10851.459815263748,mnist_relu_4_1024,train
636,0.035,7,8868.127836227417,mnist_relu_4_1024,train
640,0.115,7,9777.745410203934,mnist_relu_4_1024,train
644,0.043,7,8629.868019342422,mnist_relu_4_1024,train
651,0.073,7,10723.900670289991,mnist_relu_4_1024,train
654,0.065,7,9468.054484128952,mnist_relu_4_1024,train
683,0.119,7,12998.738209486008,mnist_relu_4_1024,train
686,0.065,7,22907.67714858055,mnist_relu_4_1024,train
703,0.111,7,18240.434499263763,mnist_relu_4_1024,train
723,0.099,7,11145.000774383543,mnist_relu_4_1024,train
724,0.135,7,11611.690018415453,mnist_relu_4_1024,train
728,0.031,7,14058.155034303663,mnist_relu_4_1024,train
730,0.145,7,32280.539463043213,mnist_relu_4_1024,train
750,0.077,7,18317.91074705124,mnist_relu_4_1024,train
753,0.101,7,16003.806173086166,mnist_relu_4_1024,train
773,0.093,7,32348.36768269539,mnist_relu_4_1024,train
786,0.047,7,11195.24278140068,mnist_relu_4_1024,train
795,0.105,7,10327.868168354034,mnist_relu_4_1024,train
798,0.121,7,13827.489295005798,mnist_relu_4_1024,train
803,0.095,7,17541.19593310356,mnist_relu_4_1024,train
819,0.061,7,18898.038326978683,mnist_relu_4_1024,train
820,0.025,7,6957.77184343338,mnist_relu_4_1024,train
824,0.093,7,14398.534569740295,mnist_relu_4_1024,train
839,0.103,7,33001.68206119537,mnist_relu_4_1024,train
853,0.089,7,16919.227686405182,mnist_relu_4_1024,train
868,0.059,7,17197.7573428154,mnist_relu_4_1024,train
880,0.093,7,10615.26041841507,mnist_relu_4_1024,train
883,0.047,7,12887.612926721573,mnist_relu_4_1024,train
884,0.019,7,3732.15610909462,mnist_relu_4_1024,train
888,0.065,7,5026.029057025909,mnist_relu_4_1024,train
898,0.143,7,20509.01974582672,mnist_relu_4_1024,train
904,0.081,7,25280.096884012222,mnist_relu_4_1024,train
908,0.113,7,35842.58744764328,mnist_relu_4_1024,train
61,0.035,8,6966.875751972199,mnist_relu_4_1024,test
84,0.061,8,10612.65096950531,mnist_relu_4_1024,test
110,0.015,8,7129.37268614769,mnist_relu_4_1024,test
128,0.045,8,7517.820157051086,mnist_relu_4_1024,test
134,0.051,8,10867.341037273409,mnist_relu_4_1024,test
146,0.027,8,10957.082916259766,mnist_relu_4_1024,test
177,0.021,8,3326.748751401901,mnist_relu_4_1024,test
179,0.083,8,13647.584556818008,mnist_relu_4_1024,test
181,0.067,8,7482.0060160160065,mnist_relu_4_1024,test
226,0.089,8,13489.29136109352,mnist_relu_4_1024,test
232,0.049,8,13547.442219734192,mnist_relu_4_1024,test
242,0.073,8,6986.055227279663,mnist_relu_4_1024,test
260,0.073,8,7984.073134899139,mnist_relu_4_1024,test
277,0.033,8,10353.985560178757,mnist_relu_4_1024,test
290,0.031,8,9715.053386688232,mnist_relu_4_1024,test
299,0.027,8,6890.3918633461,mnist_relu_4_1024,test
338,0.039,8,13338.029378414154,mnist_relu_4_1024,test
344,0.021,8,3445.1642441749573,mnist_relu_4_1024,test
355,0.017,8,6917.495470762253,mnist_relu_4_1024,test
373,0.021,8,3653.167120456696,mnist_relu_4_1024,test
374,0.073,8,9575.05443763733,mnist_relu_4_1024,test
391,0.049,8,10229.25403046608,mnist_relu_4_1024,test
401,0.007,8,3621.3825471401215,mnist_relu_4_1024,test
403,0.025,8,10623.400238513948,mnist_relu_4_1024,test
429,0.091,8,10198.745403766632,mnist_relu_4_1024,test
431,0.035,8,10008.39228463173,mnist_relu_4_1024,test
435,0.005,8,3626.472143411637,mnist_relu_4_1024,test
436,0.049,8,10697.172050952911,mnist_relu_4_1024,test
458,0.057,8,13263.178558588028,mnist_relu_4_1024,test
465,0.007,8,3554.463780403137,mnist_relu_4_1024,test
466,0.029,8,9974.078993558884,mnist_relu_4_1024,test
474,0.035,8,7253.3739798069,mnist_relu_4_1024,test
486,0.103,8,9929.275881052015,mnist_relu_4_1024,test
520,0.017,8,6815.240906000137,mnist_relu_4_1024,test
538,0.017,8,6639.490505933762,mnist_relu_4_1024,test
542,0.047,8,6869.196238279343,mnist_relu_4_1024,test
543,0.031,8,3511.3077433109283,mnist_relu_4_1024,test
553,0.055,8,14331.239883422852,mnist_relu_4_1024,test
563,0.061,8,13544.895564317703,mnist_relu_4_1024,test
572,0.021,8,3399.0469081401825,mnist_relu_4_1024,test
580,0.039,8,6927.72288441658,mnist_relu_4_1024,test
596,0.063,8,13646.459148406982,mnist_relu_4_1024,test
601,0.029,8,9868.83380675316,mnist_relu_4_1024,test
603,0.037,8,6667.4141573905945,mnist_relu_4_1024,test
606,0.005,8,126.98268270492554,mnist_relu_4_1024,test
621,0.077,8,10141.334332942964,mnist_relu_4_1024,test
631,0.051,8,7026.17728471756,mnist_relu_4_1024,test
641,0.001,8,48.97975993156433,mnist_relu_4_1024,test
655,0.005,8,336.4265990257263,mnist_relu_4_1024,test
664,0.041,8,10319.403515338898,mnist_relu_4_1024,test
685,0.009,8,3570.6529955863957,mnist_relu_4_1024,test
691,0.013,8,3543.402637481689,mnist_relu_4_1024,test
693,0.043,8,10289.336912155151,mnist_relu_4_1024,test
709,0.053,8,10221.537250995636,mnist_relu_4_1024,test
714,0.033,8,10622.573786973951,mnist_relu_4_1024,test
718,0.077,8,18111.040526866916,mnist_relu_4_1024,test
781,0.023,8,6684.304547786713,mnist_relu_4_1024,test
787,0.013,8,3585.3686678409576,mnist_relu_4_1024,test
793,0.071,8,7681.844509124756,mnist_relu_4_1024,test
800,0.007,8,3542.8097546100616,mnist_relu_4_1024,test
805,0.037,8,6591.078469514847,mnist_relu_4_1024,test
806,0.023,8,6905.300984621048,mnist_relu_4_1024,test
844,0.007,8,3571.417578935623,mnist_relu_4_1024,test
864,0.047,8,6945.204576015472,mnist_relu_4_1024,test
872,0.035,8,6824.8533544540405,mnist_relu_4_1024,test
876,0.019,8,3439.1212363243103,mnist_relu_4_1024,test
877,0.035,8,20900.46720480919,mnist_relu_4_1024,test
878,0.019,8,6945.696336507797,mnist_relu_4_1024,test
879,0.019,8,3426.753133058548,mnist_relu_4_1024,test
914,0.021,8,6729.978466510773,mnist_relu_4_1024,test
915,0.001,8,51.09846568107605,mnist_relu_4_1024,test
961,0.031,8,3610.7261781692505,mnist_relu_4_1024,test
983,0.031,8,3885.905383586884,mnist_relu_4_1024,test
998,0.005,8,530.7166728973389,mnist_relu_4_1024,test
1007,0.043,8,10638.859080791472,mnist_relu_4_1024,test
1018,0.051,8,6889.93736743927,mnist_relu_4_1024,test
1026,0.027,8,6790.307870388031,mnist_relu_4_1024,test
1029,0.011,8,3622.3319532871246,mnist_relu_4_1024,test
1052,0.019,8,3461.3123681545258,mnist_relu_4_1024,test
1074,0.055,8,10133.08529829979,mnist_relu_4_1024,test
1093,0.033,8,7045.821709871292,mnist_relu_4_1024,test
1101,0.019,8,7081.249339580536,mnist_relu_4_1024,test
1118,0.055,8,13641.394384622574,mnist_relu_4_1024,test
17,0.009,8,3329.049905776977,mnist_relu_4_1024,train
31,0.019,8,7473.569513320923,mnist_relu_4_1024,train
41,0.019,8,7719.179850101471,mnist_relu_4_1024,train
46,0.013,8,10514.15412735939,mnist_relu_4_1024,train
55,0.021,8,10447.087798118591,mnist_relu_4_1024,train
85,0.023,8,10744.798384666445,mnist_relu_4_1024,train
94,0.079,8,17241.04359650612,mnist_relu_4_1024,train
97,0.037,8,17500.885540246964,mnist_relu_4_1024,train
125,0.005,8,3355.279564142227,mnist_relu_4_1024,train
144,0.043,8,8910.730380773544,mnist_relu_4_1024,train
146,0.037,8,13223.515323400496,mnist_relu_4_1024,train
160,0.035,8,11106.740833997726,mnist_relu_4_1024,train
188,0.087,8,3562.984594106674,mnist_relu_4_1024,train
197,0.015,8,7324.445737838745,mnist_relu_4_1024,train
245,0.033,8,12052.526777029036,mnist_relu_4_1024,train
265,0.023,8,10480.996366262436,mnist_relu_4_1024,train
295,0.007,8,3486.633460521698,mnist_relu_4_1024,train
312,0.113,8,13758.86917734146,mnist_relu_4_1024,train
333,0.061,8,17557.486026525497,mnist_relu_4_1024,train
343,0.017,8,7405.682453870773,mnist_relu_4_1024,train
348,0.005,8,3309.2542283535004,mnist_relu_4_1024,train
352,0.031,8,14323.670534849169,mnist_relu_4_1024,train
386,0.035,8,14491.252810001371,mnist_relu_4_1024,train
393,0.045,8,9347.105853557588,mnist_relu_4_1024,train
415,0.011,8,3706.954606056213,mnist_relu_4_1024,train
439,0.021,8,7261.636776447296,mnist_relu_4_1024,train
445,0.057,8,14389.541000843048,mnist_relu_4_1024,train
